Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
"-0,397943735122681","-28,0723094940186","-24,1722464561462","-27,2285461425781","-29,0098190307617","-28,8535714149475","-27,7973055839539","-23,8972425460815","-23,540985584259","-23,9722490310669","-23,4347343444824","-20,3471899032593","-21,0534453392029","-31,3723564147949","-29,4973254203796","-26,822292804718","-29,7410845756531","-29,8223376274109","-26,0285258293152","-25,0660061836243","-35,5786681175232","-18,0034041404724","-30,6098461151123","-28,3410549163818","-28,3285617828369","-31,7161083221436","-33,091127872467","-27,0535349845886","-16,8971300125122","-18,2971596717834"
"-0,395943641662598","-27,78480052948","-23,8784909248352","-26,9222855567932","-28,6910653114319","-28,5410642623901","-27,5097966194153","-23,6222386360168","-23,2659816741943","-23,722243309021","-23,1409788131714","-20,0534343719482","-20,7721948623657","-31,0098528862","-29,1348218917847","-26,528537273407","-29,3660759925842","-29,5098304748535","-25,747275352478","-24,8035073280334","-35,1974129676819","-17,759644985199","-30,228590965271","-27,9910564422607","-27,9973030090332","-31,2036037445068","-32,5661301612854","-26,7222881317139","-16,6283845901489","-18,05340051651"
"-0,393943548202515","-27,4660468101501","-23,5472321510315","-26,6222834587097","-28,3910632133484","-28,1535625457764","-27,1410465240479","-23,2534766197205","-22,9222297668457","-23,42848777771","-22,8347301483154","-19,7534322738647","-20,4784393310547","-30,6723475456238","-28,8223147392273","-26,1910319328308","-29,0035724639893","-29,1285753250122","-25,4097700119019","-24,5159983634949","-34,8724126815796","-17,4658894538879","-29,8223376274109","-27,6410460472107","-27,5785446166992","-30,6410908699036","-32,0723652839661","-26,416027545929","-16,3408756256104","-17,690896987915"
"-0,391943454742432","-27,1660447120666","-23,2784867286682","-26,347279548645","-28,0973076820374","-27,8723001480103","-26,9160389900208","-22,9659795761108","-22,6159691810608","-23,1409788131714","-22,5597262382507","-19,5221781730652","-20,2346920967102","-30,3848385810852","-28,5223126411438","-25,8910179138184","-28,7160634994507","-28,8535714149475","-25,1535058021545","-24,2409944534302","-34,5911502838135","-17,2283887863159","-29,459822177887","-27,3097991943359","-27,2347927093506","-30,1535844802856","-31,6286087036133","-26,1410236358643","-16,0596251487732","-17,4471378326416"
"-0,389943599700928","-26,8847823143005","-22,9784727096558","-26,0847806930542","-27,78480052948","-27,5722980499268","-26,5597820281982","-22,6659774780273","-22,3097205162048","-22,8534817695618","-22,3159670829773","-19,2346692085266","-19,965934753418","-30,0660848617554","-28,1848073005676","-25,5472660064697","-28,3660650253296","-28,4848093986511","-24,8472571372986","-23,8909959793091","-34,2036485671997","-16,9971346855164","-29,1035771369934","-26,947283744812","-26,8785357475281","-29,6473264694214","-31,1348557472229","-25,8472681045532","-15,7846212387085","-17,1221375465393"
"-0,387943506240845","-26,5722870826721","-22,7534770965576","-25,8222699165344","-27,5160431861877","-27,2785425186157","-26,3035297393799","-22,35347032547","-22,0722198486328","-22,647225856781","-22,0222115516663","-18,9909219741821","-19,7096824645996","-29,7223329544067","-27,8910517692566","-25,3160119056702","-28,0598044395447","-28,2285571098328","-24,6097564697266","-23,6159920692444","-33,8973999023437","-16,7533874511719","-28,7785649299622","-26,5785336494446","-26,5660285949707","-29,2160749435425","-30,6785941123962","-25,5847692489624","-15,5221104621887","-16,8783903121948"
"-0,385943412780762","-26,2660264968872","-22,3972201347351","-25,5535125732422","-27,2035479545593","-26,9160389900208","-25,9660243988037","-22,0472097396851","-21,7597126960754","-22,3409652709961","-21,7284560203552","-18,7284111976624","-19,4471716880798","-29,4035792350769","-27,5972962379456","-24,978506565094","-27,6785492897034","-27,8785586357117","-24,3347525596619","-23,3722329139709","-33,5723876953125","-16,4783835411072","-28,3910632133484","-26,2660264968872","-26,1472821235657","-28,6723136901855","-30,2098393440247","-25,2660155296326","-15,2658581733704","-16,559624671936"
"-0,383943319320679","-26,0347723960876","-22,1597194671631","-25,2847671508789","-26,9160389900208","-26,6410350799561","-25,6660223007202","-21,7847108840942","-21,4784502983093","-22,0847129821777","-21,5222001075745","-18,5471653938293","-19,2659258842468","-29,1348218917847","-27,2972941398621","-24,7160077095032","-27,3723006248474","-27,603554725647","-24,0722417831421","-23,1284856796265","-33,3223819732666","-16,3346290588379","-28,0660510063171","-25,9472727775574","-25,8597731590271","-28,2660603523254","-29,7973275184631","-25,0535130500793","-15,0346040725708","-16,3596272468567"
"-0,381943464279175","-25,7347702980041","-21,8722105026245","-25,0097632408142","-26,6597867012024","-26,3285279273987","-25,3910183906555","-21,4722037315369","-21,2034463882446","-21,865963935852","-21,2284564971924","-18,2721614837646","-18,9971685409546","-28,8160681724548","-27,0347952842712","-24,3972539901733","-27,0535349845886","-27,2597908973694","-23,8347411155701","-22,8159785270691","-33,0161333084106","-16,0346269607544","-27,6847958564758","-25,5722641944885","-25,5410194396973","-27,7472972869873","-29,3723225593567","-24,741005897522","-14,7471070289612","-16,0783767700195"
"-0,379943370819092","-25,4347681999207","-21,6347098350525","-24,7160077095032","-26,3597846031189","-26,053524017334","-25,1097559928894","-21,222198009491","-20,9596991539001","-21,6159582138062","-20,9721922874451","-18,0096507072449","-18,7471628189087","-28,5098075866699","-26,766037940979","-24,1222500801086","-26,7535328865051","-26,9910454750061","-23,5472321510315","-22,590970993042","-32,7036261558533","-15,8283710479736","-27,366042137146","-25,2847671508789","-25,1910090446472","-27,3160457611084","-28,9660692214966","-24,4972467422485","-14,5095944404602","-15,7721161842346"
"-0,377943277359009","-25,1285076141357","-21,3472008705139","-24,4785070419312","-26,0410308837891","-25,7597684860229","-24,7910022735596","-20,9471940994263","-20,6596970558166","-21,3222026824951","-20,6909418106079","-17,7846431732178","-18,5221552848816","-28,2473087310791","-26,4597773551941","-23,8597393035889","-26,4285326004028","-26,6847848892212","-23,303484916687","-22,2909688949585","-32,4036240577698","-15,5783653259277","-27,0535349845886","-24,9410033226013","-24,8722553253174","-26,822292804718","-28,5035610198975","-24,1847515106201","-14,2845988273621","-15,5158638954163"
"-0,375943183898926","-24,8972535133362","-21,0909485816956","-24,2222428321838","-25,816023349762","-25,509762763977","-24,5472550392151","-20,6721901893616","-20,3909397125244","-21,1284518241882","-20,4721927642822","-17,5346493721008","-18,2846546173096","-27,9348015785217","-26,1660218238831","-23,597240447998","-26,1660218238831","-26,403534412384","-23,0597257614136","-22,0597147941589","-32,1348667144775","-15,4033660888672","-26,7347812652588","-24,6285080909729","-24,55974817276","-26,4285326004028","-28,1285524368286","-23,9409923553467","-14,0720963478088","-15,2971148490906"
"-0,373943328857422","-24,6535062789917","-20,8221912384033","-23,9847421646118","-25,5160212516785","-25,2097606658936","-24,2722511291504","-20,3971862792969","-20,1534390449524","-20,8221912384033","-20,2159404754639","-17,3033952713013","-18,0409073829651","-27,6535511016846","-25,9097695350647","-23,2722282409668","-25,8597731590271","-26,1347770690918","-22,7972269058228","-21,7972159385681","-31,8223595619202","-15,1658535003662","-26,3972759246826","-24,2972493171692","-24,2159962654114","-26,0285258293152","-27,7348041534424","-23,6784934997559","-13,7720823287964","-15,0783538818359"
"-0,371943235397339","-24,3722438812256","-20,622193813324","-23,7784862518311","-25,272262096405","-24,9285101890564","-24,028491973877","-20,1409339904785","-19,8471784591675","-20,5784440040588","-20,0034379959106","-17,090892791748","-17,8221464157105","-27,366042137146","-25,6472706794739","-23,0034828186035","-25,5535125732422","-25,8472681045532","-22,5597262382507","-21,5284585952759","-31,5911054611206","-14,9658560752869","-26,0910272598267","-24,0034937858582","-23,8909959793091","-25,6160140037537","-27,3472905158997","-23,4097361564636","-13,5595798492432","-14,8033499717712"
"-0,369943141937256","-24,0785002708435","-20,3409433364868","-23,48473072052","-24,9972581863403","-24,6410012245178","-23,7472414970398","-19,909679889679","-19,5971727371216","-20,3409433364868","-19,7221755981445","-16,8408870697021","-17,6096439361572","-27,0847916603088","-25,3847599029541","-22,7409720420837","-25,2097606658936","-25,5785226821899","-22,2722172737122","-21,2909579277039","-31,2661051750183","-14,7346019744873","-25,7660150527954","-23,722243309021","-23,597240447998","-25,1347661018372","-26,9410371780395","-23,1597304344177","-13,3158326148987","-14,590847492218"
"-0,367943048477173","-23,8597393035889","-20,1596856117249","-23,303484916687","-24,7785091400146","-24,4097471237183","-23,540985584259","-19,6534276008606","-19,3471670150757","-20,1659321784973","-19,5221781730652","-16,6783809661865","-17,4033880233765","-26,8160343170166","-25,1660108566284","-22,4972248077393","-24,9910116195679","-25,3160119056702","-22,1159696578979","-21,0909485816956","-30,9973478317261","-14,5720958709717","-25,4660129547119","-23,3909845352173","-23,3284831047058","-24,7597575187683","-26,5472769737244","-22,9347229003906","-13,1470799446106","-14,3783450126648"
"-0,365943193435669","-23,6347436904907","-19,8596835136414","-23,0347275733948","-24,4597554206848","-24,1659998893738","-23,2159852981567","-19,3784236907959","-19,072163105011","-19,909679889679","-19,2409157752991","-16,4158821105957","-17,1658873558044","-26,5660285949707","-24,853503704071","-22,2472190856934","-24,7097492218018","-25,0160098075867","-21,8409657478333","-20,803439617157","-30,7410955429077","-14,3158435821533","-25,159764289856","-23,1097340583801","-22,9847311973572","-24,378502368927","-26,1597752571106","-22,6972222328186","-12,8970742225647","-14,1220927238464"
"-0,363943099975586","-23,359739780426","-19,6596741676331","-22,8034734725952","-24,2347478866577","-23,8784909248352","-22,9847311973572","-19,1659212112427","-18,8659191131592","-19,6534276008606","-19,0221667289734","-16,2533760070801","-16,9658899307251","-26,2847781181335","-24,6535062789917","-22,0222115516663","-24,4284987449646","-24,7222542762756","-21,6159582138062","-20,6096887588501","-30,4848432540894","-14,1470909118652","-24,8722553253174","-22,8034734725952","-22,6909756660461","-23,9722490310669","-25,8347749710083","-22,4347233772278","-12,6658201217651","-13,878333568573"
"-0,361943006515503","-23,1284856796265","-19,422173500061","-22,5722193717957","-23,9659905433655","-23,6034870147705","-22,7284789085388","-18,947172164917","-18,5971617698669","-19,4409251213074","-18,8034176826477","-15,9908771514893","-16,7533874511719","-26,0285258293152","-24,322247505188","-21,753454208374","-24,1347432136536","-24,4972467422485","-21,4097023010254","-20,3784346580505","-30,2035927772522","-13,9283418655396","-24,5347499847412","-22,5284695625305","-22,3847150802612","-23,5784888267517","-25,4410147666931","-22,1784710884094","-12,4220609664917","-13,6533379554749"
"-0,359943151473999","-22,9034781455994","-19,2096710205078","-22,3972201347351","-23,7659931182861","-23,4222292900085","-22,4909663200378","-18,7159180641174","-18,3784127235413","-19,2034244537354","-18,5659050941467","-15,8346176147461","-16,5533781051636","-25,8035182952881","-24,1347432136536","-21,4909553527832","-23,903489112854","-24,2722511291504","-21,2284564971924","-20,1596856117249","-29,93483543396","-13,7970924377441","-24,2409944534302","-22,2409725189209","-22,0909595489502","-23,1909871101379","-25,0972628593445","-21,9534635543823","-12,2408151626587","-13,4408354759216"
"-0,357943058013916","-22,6222276687622","-18,9346671104431","-22,1472144126892","-23,5159873962402","-23,1097340583801","-22,2409725189209","-18,5159087181091","-18,1284070014954","-18,947172164917","-18,347156047821","-15,6221151351929","-16,3721323013306","-25,4722714424133","-23,8722443580627","-21,2284564971924","-23,6409902572632","-23,9659905433655","-20,9659457206726","-19,8846817016602","-29,6785831451416","-13,5533332824707","-23,9659905433655","-21,9784617424011","-21,8284606933594","-22,828471660614","-24,7347593307495","-21,7097043991089","-11,9845628738403","-13,2158279418945"
"-0,355942964553833","-22,4159717559814","-18,7596678733826","-21,9784617424011","-23,3159780502319","-22,9034781455994","-21,990966796875","-18,2784080505371","-17,8971529006958","-18,765914440155","-18,1284070014954","-15,4096126556396","-16,1846280097961","-25,2285122871399","-23,6597418785095","-20,9972023963928","-23,3722329139709","-23,7347364425659","-20,7971930503845","-19,7346806526184","-29,447329044342","-13,3658289909363","-23,6909866333008","-21,7097043991089","-21,5409517288208","-22,4722146987915","-24,4472503662109","-21,5222001075745","-11,8158102035522","-13,0345702171326"
"-0,35394287109375","-22,1472144126892","-18,5096621513367","-21,7409610748291","-23,0034828186035","-22,6034760475159","-21,7409610748291","-18,0284023284912","-17,6533937454224","-18,5221552848816","-17,9033994674683","-15,2033567428589","-15,9908771514893","-24,9847531318665","-23,3972311019897","-20,7784414291382","-23,1347322463989","-23,48473072052","-20,5284357070923","-19,4846749305725","-29,1973233222961","-13,1908297538757","-23,4222292900085","-21,4597105979919","-21,2471961975098","-22,1097111701965","-24,1159915924072","-21,3034510612488","-11,603307723999","-12,7908229827881"
"-0,351943016052246","-21,9784617424011","-18,3409094810486","-21,5347051620483","-22,8409767150879","-22,4159717559814","-21,5347051620483","-17,8471446037292","-17,4783945083618","-18,3909058570862","-17,7096486091614","-15,0221109390259","-15,790867805481","-24,7847557067871","-23,2097268104553","-20,5409407615662","-22,8784799575806","-23,2534766197205","-20,384693145752","-19,2846775054932","-28,9598226547241","-12,9970788955688","-23,1472253799438","-21,1784482002258","-21,0034489631653","-21,809709072113","-23,7972378730774","-21,0597038269043","-11,3783001899719","-12,6533150672913"
