,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
886,0.729856133,17.65620708,15.02861977,14.92791176,16.25543,14.9096,16.4294,13.99405003,14.29617405,16.00823402,14.39688,15.29412,16.16387,15.20257,17.16182,13.76583576,14.63458538,14.55960274,15.42210579,16.65961742,16.92838669,17.70339012,15.51585197,16.54713154,12.7471,14.8534,12.9033
887,0.727859735,17.42732525,14.85466957,14.67154026,16.02654,14.6807,16.19134,13.82009983,14.13137913,15.78850746,14.19547,15.10186,15.93499,14.95538,16.95125,13.56582642,14.43459988,14.41583633,15.29085636,16.52212143,16.72213078,17.55964756,15.41585922,16.42212868,12.6283,14.7408,12.7721
888,0.725863338,17.24421978,14.70816135,14.47012424,15.83428,14.50675,15.98077,13.65530491,14.02151585,15.57793617,14.02152,14.92791,15.74273,14.79056,16.73152,13.30957413,14.20333385,14.14084435,15.10961056,16.390872,16.50338173,17.37837791,15.25959969,16.2096262,12.4846,14.4846,12.5908
889,0.72386688,17.06111431,14.55252171,14.2778635,15.61456,14.32364,15.77935,13.51797581,13.91165257,15.36736488,13.84757,14.74478,15.54132,14.56168,16.52095,13.14706802,13.99707794,13.98458481,14.91584778,16.25962257,16.31586552,17.22838879,15.20335674,16.06585979,12.4096,14.3596,12.4721
890,0.721870482,16.87800884,14.39688206,14.08560276,15.44061,14.168,15.59625,13.38064671,13.79263401,15.18425941,13.70108,14.57999,15.36736,14.36026,16.32867,12.88456917,13.7783289,13.76583576,14.76585865,16.12212658,16.15335941,17.03462601,15.07210732,15.91587067,12.2533,14.1346,12.2908
891,0.719873667,16.67659283,14.25955296,13.87503147,15.2575,13.99405,15.38568,13.21582794,13.66446018,14.96453285,13.52713,14.39688,15.14764,14.168,16.10894,12.74082661,13.6220932,13.6220932,14.71583843,15.96586704,15.99712372,16.91589355,14.94085789,15.86587429,12.2346,14.0596,12.2033
892,0.717877209,16.52095318,14.13137913,13.70108128,15.10186,13.82926,15.23004,13.09680939,13.58206272,14.78140354,13.3898,14.25955,14.95538,13.98489,15.93499,12.51580715,13.38458061,13.3595705,14.50960636,15.85335732,15.75961113,16.73462391,14.85335827,15.65337181,12.1221,13.8471,12.0658
893,0.715880811,16.31951332,13.95742893,13.48135471,14.9096,13.62784,15.01946,12.92285919,13.43557835,14.55252171,13.17005,14.05814,14.74478,13.77432,15.70611,12.27207184,13.25957775,13.1970644,14.40958977,15.67835808,15.62211514,16.54088497,14.75958824,15.54710865,12.0033,13.7033,11.9471
894,0.713884413,16.17302895,13.84756565,13.35318089,14.77225,13.49051,14.88214,12.82215118,13.37149143,14.40603733,13.05103,13.92081,14.60745,13.64615,15.55963,12.07206249,13.04707527,13.04707527,14.25960064,15.52212238,15.39711952,16.40336514,14.64085579,15.36586285,11.8971,13.5158,11.8158
895,0.711887956,15.95330238,13.66446018,13.10596466,14.49759,13.27076,14.63492,12.63904572,13.21582794,14.14968967,12.84962,13.71024,14.39688,13.40811,15.32159,11.94081306,12.86582947,12.8783226,14.15958405,15.47834873,15.29710293,16.23461246,14.55335617,15.25959969,11.797,13.3846,11.7346
896,0.709891558,15.80681801,13.5545969,12.94116974,14.35111,13.15174,14.48843,12.52918243,13.13343048,13.99405003,12.74891,13.58206,14.2504,13.25245,15.15679,11.73455715,12.65957355,12.62831688,14.01584148,15.3283596,15.06586075,16.11588001,14.39709663,15.08460045,11.6908,13.2221,11.5721
897,0.70789516,15.68779945,13.46304417,12.80384064,14.20462,13.02357,14.36026,12.45594025,13.07849884,13.85672092,12.65736,13.46304,14.09476,13.12428,15.02862,11.55331135,12.52205372,12.52205372,13.87834549,15.21584988,14.95959759,15.94085693,14.29083347,14.97836113,11.6096,13.0908,11.4283
898,0.705898702,15.46807289,13.28909397,12.59326935,14.00321,12.813,14.13138,12.27283478,12.93201447,13.61868382,12.4651,13.25245,13.89334,12.93201,14.81802,11.3720417,12.30330467,12.29705811,13.70959282,15.06586075,14.77210522,15.84086418,14.15958405,14.77835178,11.5283,12.8908,11.3158
899,0.703902304,15.31243324,13.15174103,12.41016388,13.88419,12.6482,13.95743,12.14466095,12.81299591,13.44473362,12.3003,13.10596,13.71939,12.75806,14.62576,11.17830276,12.21580505,12.14079857,13.61582279,14.95335102,14.59083557,15.67211151,14.02208805,14.72210884,11.4595,12.7908,11.197
900,0.701905847,15.16594887,13.0235672,12.25452423,13.74686,12.51087,13.80179,12.0256424,12.7122879,13.27991486,12.2179,12.95948,13.5546,12.59327,14.47012,11.00327969,11.99080944,12.00330257,13.49709034,14.82834816,14.4033432,15.54710865,13.9220953,14.52209949,11.2845,12.6096,11.1408
901,0.699909449,15.00115395,12.89539337,12.07141876,13.59122,12.35523,13.62784,11.89746857,12.6115799,13.08765411,12.07142,12.813,13.3898,12.43763,14.29617,10.82828045,11.84079647,11.79080009,13.37833405,14.6846056,14.29708004,15.40961266,13.80958557,14.4033432,11.2596,12.4783,11.0408
902,0.697913051,14.91875648,12.84046173,11.9890213,13.51798,12.29115,13.57291,11.8516922,12.58411407,12.99610138,11.98902,12.7306,13.29825,12.35523,14.20462,10.63454151,11.61580086,11.60955429,13.21582794,14.54708576,14.12835121,15.22209644,13.65332603,14.27834034,11.1033,12.3221,10.8783
903,0.695916593,14.69900608,12.64820099,11.74182892,13.27076,12.04395,13.32572,11.65940762,12.40100861,12.73975372,11.76014,12.51087,13.06019,12.12635,13.95743,10.47828197,11.52830124,11.51580811,13.15331459,14.50333595,13.98458481,15.12835026,13.59708309,14.17834759,11.0408,12.1908,10.797
904,0.693919778,14.55252171,12.53833771,11.60447598,13.15174,11.91578,13.17005,11.54954433,12.30945587,12.59326935,11.62279,12.37354,12.90455,11.97987,13.81094,10.2907896,11.31579876,11.27829552,12.99083233,14.30335045,13.81583214,14.97836113,13.42833042,14.02208805,10.9533,12.0346,10.6533
905,0.69192338,14.38772678,12.40100861,11.43052578,12.9961,11.75098,13.01441,11.42137051,12.19043732,12.41016388,11.49461,12.2179,12.74891,11.81507,13.64615,10.1282835,11.1907959,11.17203236,12.85955906,14.23459053,13.6595726,14.82834816,13.33458424,13.89708519,10.8658,11.9283,10.5408
906,0.689926982,14.25039768,12.29114532,11.2840414,12.85877,11.62279,12.88624,11.31150723,12.09888458,12.25452423,11.36644,12.08973,12.59327,11.67772,13.48135,9.934520721,10.98453999,11.00327969,12.74082661,14.07208443,13.49709034,14.6846056,13.1970644,13.75334263,10.747,11.7533,10.447
907,0.687930524,14.16800022,12.22705841,11.1833334,12.78553,11.54954,12.78553,11.25657558,12.05310822,12.14466095,11.28404,12.00733,12.50172,11.58617,13.38065,9.822034836,10.87830067,10.84079742,12.67831326,13.97209167,13.39707375,14.60335255,13.12208176,13.65332603,10.697,11.6471,10.3595
908,0.685934126,13.96658421,12.06226349,10.97276211,12.58411,11.32066,12.57496,11.07347012,11.88831329,11.93408966,11.09178,11.81507,12.29115,11.38475,13.17921,9.597015381,10.67204475,10.65952778,12.46581078,13.87834549,13.24708462,14.43459988,12.93456554,13.49081993,10.5408,11.4658,10.1908
909,0.683937669,13.81094456,11.93408966,10.80796719,12.42847,11.17418,12.41932,10.96360683,11.77845001,11.76929474,10.97276,11.66856,12.12635,11.22911,13.01441,9.447026253,10.53452492,10.54079533,12.37831116,13.79709244,13.09707165,14.31584358,12.83457279,13.42833042,10.4658,11.3846,10.1408
910,0.681941271,13.691926,11.82422638,10.68894863,12.31861,11.02769,12.3003,10.86289883,11.68687344,11.6319418,10.8629,11.54954,12.00733,11.11009,12.88624,9.309506416,10.35952568,10.37828922,12.2533083,13.6220932,12.90957928,14.18459415,12.72830963,13.29083443,10.4158,11.1908,10.0283
911,0.679944873,13.52713108,11.67771816,10.50584316,12.14466,10.85374,12.12635,10.6981039,11.54038906,11.43052578,10.70726,11.38475,11.82423,10.91783,12.70313,9.122014046,10.22827625,10.23452282,12.20955849,13.50333691,12.77832985,14.06583786,12.65957355,13.10956478,10.3283,11.0845,9.91578
912,0.677948415,13.43557835,11.61363125,10.41429043,12.06226,10.7805,12.05311,10.62486172,11.47630215,11.34812832,10.61571,11.30235,11.73267,10.83543,12.60242,8.959507942,10.06577015,10.04078388,12.02831268,13.38458061,12.63456345,13.93458843,12.50331402,12.96582222,10.2033,10.9283,9.79078
913,0.675952017,13.27075958,11.44883633,10.22202969,11.89747,10.58824,11.86085,10.46922207,11.33897305,11.1467123,10.46007,11.13756,11.54954,10.66148,12.41016,8.840751648,9.984517097,9.934520721,11.89706326,13.31582069,12.52205372,13.8220787,12.38455772,12.91582584,10.1033,10.8533,9.69703
914,0.673955619,13.15174103,11.34812832,10.08467674,11.76929,10.44176,11.74183,10.35935879,11.23826504,11.0093832,10.34105,11.00023,11.40306,10.53331,12.27283,8.678245544,9.778261185,9.765768051,11.80956364,13.18457127,12.34705448,13.69707584,12.25955486,12.77832985,9.99079,10.6595,9.58452
915,0.671959162,12.96863556,11.1833334,9.901571274,11.57701,10.2495,11.5587,10.19456387,11.08262539,10.83543301,10.18541,10.84459,11.22911,10.33189,12.09888,8.484506607,9.715771675,9.603261948,11.74705029,13.05956841,12.28456497,13.59708309,12.19081879,12.69080639,9.92827,10.6283,9.50327
916,0.669962764,12.849617,11.09178066,9.782552719,11.4763,10.13045,11.45799,10.09383202,10.98191738,10.68894863,10.07552,10.72557,11.11009,10.21287,11.97071,8.334493637,9.484529495,9.459519386,11.55955791,12.96582222,12.08455563,13.42833042,12.04705238,12.50331402,9.80952,10.472,9.36577
917,0.667965949,12.76721954,11.0093832,9.672689438,11.38475,10.0389,11.35728,10.01143456,10.90867519,10.58824062,10.00228,10.64317,10.99107,10.1213,11.86085,8.184504509,9.397006035,9.315776825,11.51580811,12.88456917,12.00330257,13.3408308,11.9720459,12.40332127,9.69076,10.322,9.29701
918,0.665969491,12.63904572,10.89036465,9.535360336,11.26573,9.910727,11.2108,9.901571274,10.80796719,10.43260098,9.901571,10.515,10.8629,9.993124,11.73267,8.059501648,9.234523773,9.172010422,11.30955219,12.74082661,11.80956364,13.20958138,11.82205677,12.32206821,9.61578,10.1908,9.15952
919,0.663973093,12.45594025,10.75303555,9.370565414,11.08263,9.727621,11.02769,9.736776352,10.66148281,10.24034023,9.745932,10.3502,10.6981,9.819174,11.56785,7.865738869,9.097003937,9.059500694,11.27204895,12.65332699,11.73455715,13.10956478,11.74080372,12.20955849,9.49702,10.0595,9.0595
920,0.661976695,12.32776642,10.61570644,9.224081039,10.93614,9.571981,10.89036,9.608602524,10.53330898,10.08467674,9.617758,10.22203,10.56077,9.681845,11.42137,7.721996307,8.959507942,8.884501457,11.16578579,12.49706745,11.54704094,12.92207241,11.62829399,12.07206249,9.40328,9.93452,8.94077
921,0.659980237,12.21790314,10.51499844,9.095907211,10.85374,9.471273,10.77135,9.507894516,10.43260098,9.956502914,9.507895,10.11214,10.42345,9.571981,11.2932,7.596993446,8.828258514,8.740758896,11.04705334,12.40956783,11.490798,12.85955906,11.52830124,11.94081306,9.32827,9.87828,8.87201
922,0.65798384,12.11719513,10.45091152,8.995199203,10.77135,9.388876,10.68895,9.434652328,10.35935879,9.83748436,9.425497,10.02975,10.33189,9.480429,11.18333,7.409477234,8.678245544,8.615756035,10.9095335,12.29705811,11.30330563,12.75956631,11.3720417,11.8158102,9.24077,9.67202,8.76577
923,0.655987442,11.97071075,10.31358242,8.839559555,10.61571,9.224081,10.52415,9.288167953,10.21287441,9.681844711,9.297323,9.874105,10.17625,9.324789,11.03685,7.328224182,8.590745926,8.47826004,10.83455086,12.20331192,11.19704247,12.60330677,11.32204533,11.74080372,9.17826,9.61578,8.68452
924,0.653990984,11.86084747,10.21287441,7.680017948,10.50584,9.114218,10.39598,9.196615219,10.11214256,9.54451561,9.178305,9.773397,10.05721,9.214926,10.89036,7.109475136,8.453249931,8.365750313,10.7282877,12.08455563,11.10329628,12.49706745,11.15953922,11.60955429,8.99701,9.42826,8.57825
925,0.651994586,11.69602871,10.04805565,7.100479603,10.34105,8.931112,10.19456,9.031820297,9.947347641,9.370565414,9.01351,9.608603,9.874105,9.03182,10.70726,6.984472275,8.315753937,8.184504509,10.57827473,11.94705963,10.94703674,12.38455772,11.10329628,11.51580811,8.96575,9.37202,8.42826
926,0.649998188,11.61363125,9.983968735,7.239642143,10.27696,8.867025,10.13961,8.949422836,9.874105453,9.27901268,8.958578,9.53536,9.800863,8.940268,10.62486,6.865739822,8.1407547,8.078241348,10.51578522,11.8345499,10.86578369,12.2533083,10.98453999,11.39080524,8.82826,9.22825,8.30951
927,0.64800173,11.48545742,9.883260727,7.22682476,10.14876,8.738852,10.00228,8.848714828,9.764242172,9.141683578,8.848715,9.416342,9.672689,7.886014,10.48753,6.690716743,8.021998405,7.940745354,10.44077873,11.75954342,10.75954437,12.19706535,10.86578369,11.29703522,8.74076,9.09076,8.24075
928,0.646005332,11.37559414,9.773397446,7.164568901,10.02975,7.308309,9.874105,7.472190857,9.645223618,9.004354477,7.836576,9.288168,9.544516,7.372396,10.3502,6.578230858,7.915735245,7.803249359,10.29703617,11.62829399,10.57827473,12.01579571,10.74078083,11.19704247,8.6345,8.92825,8.10325
929,0.644008875,11.2840414,9.672689438,7.098648548,9.919882,6.786449,9.773397,7.010757923,9.553670883,8.894491196,7.420003,9.20577,9.434652,7.431908,10.26781,6.403231621,7.77823925,7.678246498,10.17827988,11.52830124,10.50953865,11.91580296,10.66579819,11.0720396,8.52826,8.84075,8.022
930,0.64201206,11.10093594,9.526205063,6.95674181,9.773397,6.898146,9.608603,7.116961479,9.398031235,8.711385727,7.42733,9.040976,9.269857,7.374227,10.09383,6.259465218,7.640743256,7.54699707,10.08453369,11.44704819,10.38453579,11.8158102,10.54079533,10.95328331,8.45325,8.74076,7.9345
931,0.640015662,11.00022793,9.434652328,6.853284836,9.672689,6.945753,9.489584,7.174639702,9.297323227,7.202105522,7.42733,8.011444,9.159994,7.312887,9.965658,6.184458733,7.496976852,7.459497452,10.01577377,11.36579514,10.2657795,11.71579361,10.47203541,10.88454723,8.36575,8.6345,7.8845
932,0.638019264,10.89951992,9.343099594,6.751658916,9.581137,6.917372,9.388876,7.143511772,9.187459946,6.734263897,7.383382,7.583888,9.059286,7.253375,9.855795,5.984473228,7.384490967,7.284474373,9.884524345,11.22829914,10.11576653,11.64705753,10.32202244,10.75329781,8.26576,8.52826,7.75325
933,0.636022806,10.78050137,9.224081039,6.628975868,9.452963,6.839552,9.233236,7.062942982,9.068441391,6.916456223,7.298238,7.639735,8.940268,7.150836,9.736776,5.89697361,7.284474373,7.196974754,9.772014618,11.16578579,10.06577015,11.49704456,10.23452282,10.64703465,8.15949,8.4095,7.65324
934,0.634026408,10.734725,9.178304672,6.587777138,9.416342,6.828566,9.18746,7.063858509,9.022665024,7.030899525,7.280843,7.695582,7.962005,7.126117,9.681845,5.740714073,7.140731812,7.021975517,9.64076519,11.00327969,9.953284264,11.38455868,10.13453007,10.54079533,8.10325,8.322,7.53448
935,0.63203001,10.51499844,8.98604393,6.351568699,9.178305,6.577706,8.958578,6.846876144,7.621424198,6.846876144,7.079422,7.537193,7.420003,6.903639,9.462118,5.634450912,7.05947876,6.959486008,9.597015381,10.94079018,9.784531593,11.27204895,10.06577015,10.46578884,7.9845,8.1845,7.43449
936,0.630033553,10.45091152,7.940032482,6.274662018,9.114218,6.524606,8.876181,6.806592941,7.214007378,6.821241379,7.019913,7.495995,7.495079,6.823988,9.379721,5.490708351,6.909489632,6.809473038,9.478259087,10.82203388,9.690761566,11.15953922,9.928274155,10.31577587,7.91574,8.07199,7.32822
937,0.628037155,10.37766933,7.565574646,6.212406158,9.068441,6.460516,7.547264,6.762645245,7.399861813,6.777293682,6.97139,7.460289,7.532616,6.765392,9.306479,5.359458923,6.803226471,6.690716743,9.397006035,10.7282877,9.578275681,11.10329628,9.847021103,10.2657795,7.84075,7.95949,7.29074
938,0.626040697,10.24034023,7.62783289,6.066834927,8.931112,6.3241,7.032731,6.619820595,7.40077734,6.641795635,6.849623,7.352254,7.447472,6.624398,9.159994,5.184459686,6.665730476,6.571984291,9.265756607,10.66579819,9.459519386,10.94079018,9.709525108,10.15326977,7.69074,7.8845,7.13449
939,0.624044299,10.16709805,7.664453983,5.979857445,8.83956,6.242619,7.221332,6.549324989,7.38704443,6.556649208,6.770885,7.288167,7.399862,6.537423,9.059286,5.115699768,6.590723991,6.478214264,9.197020531,10.55953503,9.40952301,10.92829704,9.672021866,10.05327702,7.65948,7.79073,7.07197
940,0.622047901,9.993124008,7.565574646,5.805904865,7.223163,6.052186,7.192035,6.385443211,7.250628471,6.37537241,6.619821,7.126117,7.255206,6.364386,8.903646,4.940700531,6.459474564,6.340718269,9.109520912,10.4470253,9.290766716,10.80329418,9.559512138,9.915781021,7.56574,7.6345,6.96573
941,0.620051444,9.892416,7.507896423,5.706112385,6.729686,5.949645,7.1664,6.328678131,7.181963921,6.281986237,6.517282,7.044632,7.161822,6.26276,8.793783,4.828190804,6.328225136,6.240725517,8.965754509,10.35952568,9.184503555,10.72204113,9.40952301,9.840774536,7.47824,7.59699,6.90949
942,0.618055046,9.83748436,7.492332458,5.658502579,7.04097,5.911193,7.161822,6.306705475,7.155413628,6.239871979,6.48432,7.000687,7.125201,6.213322,7.756925,4.696941376,6.228208542,6.078219414,8.909511566,10.2657795,9.065771103,10.60328484,9.353256226,9.722018242,7.38449,7.47824,6.76572
943,0.616058648,9.690999985,7.335774899,5.462577343,7.01442,5.707943,6.988785,6.097962856,6.973221302,6.033875942,6.323185,6.831312,6.955826,6.030214,7.219501,4.590702057,6.109476089,5.97820282,8.828258514,10.19701958,8.940768242,10.52203178,9.215760231,9.64076519,7.26573,7.38449,6.71573
944,0.614061832,9.617757797,7.29732275,5.402152538,7.056534,5.653009,6.938429,6.04852438,6.923780441,5.979857445,6.259098,6.774547,6.888075,5.963378,7.332113,4.465699196,5.990719795,5.846953392,8.740758896,10.03453732,8.85951519,10.42203903,9.153270721,9.534525871,7.20949,7.22823,6.61573
945,0.612065375,9.480428696,7.182879448,5.270314217,6.978714,5.513847,6.815748,5.916686058,6.790111065,5.833370686,6.130922,6.652782,6.767223,5.837033,7.321126,4.371929169,5.853223801,5.759453773,8.628249168,9.965777397,8.765769005,10.32202244,8.997011185,9.465765953,7.12199,7.11572,6.53448
946,0.610068977,9.407186508,7.116045952,5.192492008,6.946669,5.447013,6.746166,5.83886385,6.712291241,5.765621662,6.068666,6.582284,6.693065,5.776608,7.306478,4.221940041,5.771970749,5.628204346,8.54074955,9.915781021,8.615756035,10.21578312,8.978271484,9.347009659,7.03449,7.02198,6.44071
947,0.608072579,9.3064785,7.008011341,5.070724487,6.838636,5.317006,6.619821,5.728085041,6.598763466,5.631952286,5.964293,6.470587,6.577706,5.653009,7.224994,4.035999775,5.678200722,5.528211594,8.453249931,9.840774536,8.528256416,10.13453007,8.840751648,9.284520149,6.96573,6.94072,6.37197
948,0.606076121,9.178304672,6.904554367,4.937973022,6.725109,5.179675,6.492562,5.622797012,6.474249363,5.504691601,5.84985,6.364386,6.451361,5.526664,7.134356,3.93974781,5.546951294,5.415701866,8.30950737,9.697031975,8.465743065,9.978270531,8.759498596,9.172010422,6.83448,6.85322,6.20322
949,0.604079723,9.086751938,6.823987961,4.857404232,6.663768,5.10277,6.402838,5.541312695,6.385443211,5.414054394,5.771115,6.284733,6.359808,5.431449,7.055619,3.833496571,5.453205109,5.315709114,8.290743828,9.615778923,8.340740204,9.890770912,8.653259277,9.103274345,6.74698,6.74074,6.15947
950,0.602083266,9.022665024,6.771800518,4.783246517,6.614327,5.035934,6.331427,5.485465527,6.315860748,5.349049568,5.704281,6.22797,6.293888,5.35912,7.009842,3.702244759,5.303215981,5.165696144,8.171987534,9.553265572,8.246994019,9.80951786,8.597016335,8.965754509,6.66573,6.65948,6.09071
951,0.600086868,8.903646469,6.630806923,4.642252922,6.455023,4.875715,6.188602,5.338978767,6.15197897,5.187914371,5.574274,6.090639,6.152894,5.217211,6.874342,3.621618748,5.246949196,5.109453201,8.121991158,9.45327282,8.134508133,9.703278542,8.509492874,8.890748024,6.63447,6.55947,5.99072
